,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,376.3893263317593,681.6127691392948,623.9916234650975,726.1811867104269,514.0318712741674,319.8974050383284,193.13311445323205
1,366.04267573546383,708.1988110621342,690.4572593217806,675.0299694961059,531.0970118288527,319.3006979245463,212.0360871664566
2,398.8832682958519,673.4721247142364,636.5894955934726,616.0321047356413,472.30002186999076,309.9502531891908,205.74388009928006
3,388.6345687365946,682.7579498522647,678.6244955858324,644.9606590126739,491.14148755673193,329.482626285686,185.2005367379497
4,391.26338530952717,671.395030192768,644.009005747914,674.7560596966841,525.1143549496944,308.8714489919214,191.23991803123087
5,382.6885286509634,694.3147555819553,652.1528372783583,696.3650838614933,482.19698862086517,307.3503732578457,199.9869224083371
6,399.02682897861985,705.8508022824667,646.2251325406462,696.0700064929476,522.2745978827639,321.3308432149488,212.1331317243924
7,387.0578307435075,733.9879944299583,654.0499868662413,644.4261967503251,532.0363195346972,318.63359487292416,215.66694696140596
8,376.5447999989799,633.0972565289089,672.8728730571843,625.5416957720254,482.8038683522322,317.53423738781805,207.03318504138926
9,410.92542228524474,657.6719809407118,649.575919412814,644.415156903269,494.45462026877567,330.0341236711094,181.42935800664216
10,373.3137425958721,682.2796859178927,691.8467971220078,692.5846517556166,475.5689941318716,331.03379907319425,196.7517423076873
11,405.96034914783434,671.2324474269352,687.35427954109,715.7939802789416,473.3542184896508,324.85152993919786,191.0349158023165
12,390.7298925573821,650.0517888207281,685.9241965502555,660.3795565088932,489.84196394717384,329.1806291452538,203.40934146621473
13,399.04924335910545,696.9118937041236,673.3824421817393,684.7867779038995,484.5322793782637,301.4245423780103,199.51986134379592
14,395.46852991413164,687.0978150909848,668.8163835969594,691.9447723980436,528.9840747106706,299.48907995911213,195.25477646615437
15,406.4149449086458,728.5554708009118,603.3867896869166,686.7731261159528,533.656333284581,338.2776258569408,203.39257085966838
16,411.4241532018517,707.3590923184513,657.0172571770211,666.9679955027169,518.9028949357698,308.0772873958313,196.53427275881478
17,364.4954217557602,724.0331666230296,635.5911948602927,707.489633416015,493.54716227597487,327.0172279358601,204.281309500384
18,389.285263134622,643.5546837733912,648.0254005419229,642.7882790700295,512.8326306617798,310.01945033771847,196.9797911370013
19,377.1200370666179,652.1172847825158,674.9614312404746,699.4215416032621,487.47757067133193,316.30689226307965,194.31145030888652
20,402.9315443115657,723.3902138649245,666.8666065164361,666.7166943222996,510.58507832615845,325.79802467963407,198.40737397047863
21,369.6577664217165,668.7743934461985,668.1734576056838,693.8336996467959,521.7581064454015,308.97395087181565,198.5409122609125
22,407.2135020415606,674.6814795096387,695.5896256961136,695.6810931551254,500.97294689599323,311.14294702405005,194.5398807115785
23,374.14284524480536,679.8159257984659,638.3452533553921,651.23767402226,493.8452873344106,293.5001659590884,196.892722118562
24,386.84449672550016,649.0356688530107,672.5961798663781,716.373827866932,519.6450127983244,315.18529659619725,206.67841592971317
25,390.23230837580445,727.0961603260741,646.7487036112469,649.0595108350154,510.03959905160076,323.77955399682634,190.59036427007518
26,375.74832613346956,702.7372696709247,706.8458772161496,738.1018648959604,511.310200296892,333.65996272355716,214.60416275542764
27,391.6664545993304,654.8081596189472,687.7794374719774,693.0267246212849,498.2872869885357,324.35378351448566,206.16945515468382
28,392.3067522603853,699.9806341761944,666.6230756108748,643.2383511071776,491.56928018854785,321.0208140152655,185.56304683070942
29,410.79851173253803,666.1535395604558,638.6798830179728,670.0135256353724,498.1683970622352,327.60196059937186,193.1854940889204
30,411.45148777660137,672.9809394555194,689.1903000396582,703.3001410935385,502.68806046723205,317.95083263778884,194.4763894208678
31,362.54344521461263,694.617956349339,626.9729283366686,663.2684137798154,503.23634554231404,330.87555110057247,211.87667736830596
32,380.35872109244764,681.2405582699087,649.9188174099884,682.3307243255211,517.2674073092347,322.1768910735395,201.33922255275593
33,376.12394946922694,661.4027930824064,651.2312124081797,675.4377506341121,510.2941685099229,300.6623338885443,194.63742328898363
34,368.80342950662293,680.7479852949762,692.664335977036,678.140744028683,506.8043283331443,297.21300361766924,206.07483786553712
35,396.77562524686164,688.5560775815143,671.051733804148,674.2392068395756,507.4249840222985,314.3270005403914,187.9747878584498
36,393.22609211942273,684.6524668027143,707.2523458218589,652.6831924924066,505.5078296130904,329.50282646201583,199.0944865091251
37,389.4339033647785,633.4775428646112,667.4668700005855,726.6569619191954,491.8847196882153,298.74279669441603,197.92405181415032
38,403.41216297556787,677.7992645252871,651.7288428790516,688.3180751013269,522.1063475683491,324.1035791359204,189.36366216665797
39,407.1803021470927,726.9397970468656,681.5554921509219,693.6051807831984,523.8318683131356,331.07345457431364,199.19959204189286
40,403.16454635277046,687.9449864414283,654.7066952023055,666.1968796919004,498.4281236010694,307.7411115609178,202.82480114136243
41,384.6198448402201,669.0934372792545,644.1127754941833,675.1050941158018,519.742783186704,318.18945746454085,213.91773553636767
