,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,398.5621539840324,658.7131498090763,662.5754574621806,715.514054676804,548.5717232553646,325.89182510035334,181.84297668956975
1,407.9293515537288,702.3146413557153,648.2811147260663,684.936229803158,485.494512797028,311.5495372552695,200.648000038019
2,399.83427985009445,667.1724694589406,682.2240918513878,612.8056516177493,493.8828828366037,319.6839549906146,188.62957176825773
3,414.4503480535483,710.0101452344073,681.9490125722809,697.7801959706778,513.0271006938816,299.04247127531147,199.7766113747277
4,409.22743355012176,677.0208432958751,647.8051077791664,683.9225258056591,523.4240680258308,321.9697851672445,196.9969330214192
5,416.21089235649345,705.4808231987611,672.0083615107679,658.3668724322463,514.7131719103322,314.28693198625945,203.65843922504544
6,388.59845049020174,706.7852567464384,624.4502121120139,669.4192043732672,505.931877994585,335.4190873728144,200.3279551410341
7,378.4307579395289,648.5899504117774,656.2327574176122,671.0261578172099,503.5066581027779,303.88202098979116,198.1814123368749
8,390.8127953586863,628.9241712989539,599.5366520327874,706.3134019248909,503.4054579029605,332.8649961331185,189.25414966410852
9,397.27071597196505,646.2197034954745,634.6506705357369,659.9176815070074,494.03810781361256,303.35894196238155,184.3652063440116
10,371.2433538305596,666.8645927229467,690.4387225213483,669.7168880469022,537.3037102570747,327.83852360658875,189.16836461058395
11,354.49217028493996,672.693527625791,677.4020234524194,695.5548418884399,510.0927537823132,310.00116154271353,210.84503528962583
12,390.0939664886475,683.250348791795,642.6820485467584,679.959679189331,494.80439446833685,330.91984362775713,193.72848919140532
13,388.2027530686456,646.5949097053854,682.6105352656209,718.0737351111159,508.07982395658405,321.8267911079468,205.32949305611547
14,362.97235552742166,680.962795841375,671.498493278957,652.9139470747533,510.8523083871639,295.25107977568365,197.7683822405674
15,402.2924157551248,675.963033341183,700.6428846941728,655.7328775235362,463.98808921514575,329.7255115579499,195.12445928938348
16,374.50485010641523,621.7116468393323,613.264317148409,651.6006615036415,480.50818060133395,323.6865110324701,213.1785330099025
17,385.39999326660245,626.8845168227468,695.1636131395558,661.6192321237097,499.2555886682242,304.0781020964223,189.57386658973755
18,395.5193965722556,676.8958834718792,640.1715528347169,700.3027429342868,513.3633837023617,302.4462872511698,184.5493387721288
19,366.1740093967101,642.1578047060182,688.0350973693484,736.9820217333888,487.07317505175916,318.9248228046398,202.88728144876836
20,403.87624105836795,714.1273662078677,665.6096373695474,642.8926224522935,472.1550752187452,327.34975238081813,203.4236907509394
21,395.58251125280765,701.7508332324736,653.873731438386,630.5354213225123,519.1541633070854,340.01164090222767,205.8780969589719
22,392.10762049073315,684.4693902996258,684.7619170192324,678.2760581406666,505.5438937888778,340.2697157760318,203.10580700910958
23,398.5201913804268,647.4881228463614,667.5248191346319,723.7218251739206,497.32721654044,312.0553649466111,204.81072132257788
24,374.45659074719447,727.4091697761673,648.1196444234221,659.29231471747,507.0057161333512,306.630706722929,193.8311465202796
25,386.5109285914663,637.8552169363346,650.548370069927,675.7332219414575,498.7433106005132,304.7599997002029,198.0239191403047
26,394.73780698106987,671.1698128259098,655.8866874134557,694.1881360615118,477.9939058289881,340.11916942437904,196.58287693840413
27,379.70188608860775,675.3310165158161,645.7395839116115,717.312833103537,515.6905246842173,304.9414546878856,203.00391424270796
28,409.0796741508112,642.4640743695023,666.3699955916047,672.1657736947631,529.7843679376123,293.8215751664752,200.0495609825408
29,386.87150999612885,696.5783182527424,647.2066469851176,703.776892123245,538.3341174179266,320.62173905409713,206.80448583842204
