,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,383.7137008000067,682.16221259974,646.5397391492222,631.5789425496092,505.57907731927986,302.2396507664772,184.92657951077763
1,374.3387307302407,699.1701161983761,637.934314614145,670.7294971744421,478.89177619506216,316.11806985379604,209.8780841630938
2,394.7966779764784,666.1404173163678,661.7681342347706,695.7697502622306,539.1183198717259,316.5909721439416,201.6420850910008
3,386.3645392240868,709.223978395084,671.3039275255911,695.8475873358575,503.11741924245183,295.31675231895474,207.90086656282753
4,380.70328998934747,685.9961883086321,655.6899838833122,687.5268112946568,496.410237892226,287.4076122023799,213.2200163602988
5,400.75408195937774,685.2771600978468,689.4848882850388,737.1538575229378,515.5905836190447,323.7371548392524,200.63701024163578
6,376.1402636975584,713.4421065889968,690.2503667407483,629.9621817126392,540.7178203211586,318.37543641392386,198.36391970922017
7,368.42342631604623,644.8471124375579,683.5466730802239,669.9322703083125,513.264543078564,294.2621421540809,205.27367288549343
8,368.1847433446761,653.207948764385,661.4372458218439,704.130082586981,499.6032870655187,328.45205718847757,211.5337023268401
9,353.57823636684134,689.8090988064489,659.3661564027622,649.4406423076106,536.5132239477986,305.4664170220539,196.16801646082166
10,391.4356784347515,647.3070843844422,673.3288886206702,678.0556912242749,535.5961087330608,318.75165588932816,210.0401362680658
11,395.6742938451912,717.9271749034473,627.8918534976459,660.7994400846019,504.552693388324,296.37841402500374,185.53874053206465
12,376.11220443198795,627.8731056754286,608.1091059783781,707.5116146389753,490.9125276951248,311.57110651116955,185.35402322247052
13,365.2293630384571,669.1043786318173,662.9138719914049,643.7020430894016,498.7162143298408,324.2439061643934,209.3150286211113
14,385.572550430308,671.4085409024698,641.0406308320026,675.0756677808771,476.57214787423567,313.95521709100973,201.2076329864971
15,412.03406234513045,724.8096929633368,644.1894822197446,624.3609221794735,484.7345731068522,300.0117250302502,189.95963651201305
16,395.83362731517116,703.5112362542802,601.1261833535918,683.2451492460887,517.8424921214254,330.87730758960817,201.1745015427947
17,374.123732676777,702.8114061119483,650.7196423797099,663.996663002942,532.0120372393937,331.06225330509403,208.3723915199225
18,399.20807520121303,671.2491739181463,706.7979689988815,647.8698756999534,518.2636743183766,334.1641222174917,204.91289242990283
19,390.3218404307307,645.9201469479193,657.6491281578344,660.0608118532551,529.7044149660369,317.41307403749386,197.83199160149798
20,393.91483906184214,672.5901885520977,684.7329715812264,704.5169022545397,477.9518289288777,318.92497646505797,194.7726413782782
21,386.5229380184111,663.1126429937902,675.2607170913226,662.9904025312987,519.447227194991,312.7581704031088,196.41898577443126
22,372.2478639583334,670.095639827526,641.9529237995029,721.634264897354,478.74909896522774,301.97911751551294,205.73103247190926
23,415.1630455037562,698.5053573592417,648.7596788817741,675.4513573669478,509.51436963903996,304.4711469769925,212.2632128415625
24,384.5437523145266,664.9432295657622,681.3998235490881,663.4513527548423,534.9805972099593,299.5202343560746,200.24969484917807
25,369.1676824853505,716.9827965165673,631.7561278992139,692.9400639776818,469.83723882384464,333.71370769490346,210.12484467624043
26,388.04335959254365,647.0870314726247,690.3594707346366,647.5156875204594,519.8394150349266,303.73428057532664,205.12733083235995
27,375.0256910499471,638.8087672463942,701.1278436109625,678.4460943529145,493.9949571429879,298.26760293829483,202.2883641867659
28,380.7661416849676,639.6456785837083,618.2117866780212,662.7772468661777,523.9530270977632,312.07838888852086,194.240184748352
29,378.1806354412786,719.3027200667341,641.5380412190208,643.1065295779445,466.2296807152867,303.44496245249286,196.02373640237656
30,366.4522364440729,724.0053840082768,597.5015079033246,615.418591797323,488.2162243151905,310.13291206807594,203.39826319009458
