,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,405.31131295600164,683.8636645502498,643.3389867754704,711.5491513566149,523.6381195222016,332.96355349055466,201.47876926286028
1,386.29771256378075,720.2694768297661,674.5672235700478,680.8056527370132,487.90061706935785,342.50627068778977,197.92310109417372
2,382.4624738316782,724.7657516751113,624.7714709924505,666.595808577675,484.36371808765585,318.53333176918545,201.48419768811934
3,378.31197960612485,646.8221129199786,602.6518637328087,709.4466936839345,501.8014822211313,323.21643892279417,202.67731240677978
4,369.4874384983816,706.8636852914541,654.9966047406069,703.6516917577101,475.80082876356255,326.8543097181298,201.9659197452627
5,391.6129133043606,658.4692003858231,724.0523166727809,693.5633723607324,471.99893673416574,315.55963968044335,211.26729421944322
6,388.96421642005595,660.8548006057716,690.0260880552722,733.4752654699539,465.57557499299514,296.3185225811928,211.90340796736302
7,384.9008596306158,621.7022044123041,672.424615038694,655.946543276591,490.49655572057975,309.30212818098096,190.89258240851072
8,369.51332110142926,660.2322927289845,644.2392424446539,676.776718779847,538.6047545446875,311.539506346357,200.93235711913556
9,392.20090412792814,634.5459058160092,691.7496969793581,655.6688780228145,479.35198861957866,305.7543370105692,200.89252642206898
10,421.79147437455424,670.0080117648051,686.0170682254043,692.9551608924353,494.5824058079225,317.66656722567285,195.77826620188722
11,409.02652136043463,660.2407787669175,681.3629366744148,658.5108338001972,501.5029760736556,310.384347271382,195.32980234663907
12,379.5862940210525,729.815695447128,655.4614989613589,683.4083281235129,488.32155147548553,323.3782833722019,198.7173393182891
13,414.73963419718416,662.9770784160918,673.927076119885,679.8810170760898,482.86822363239736,315.15061875234505,196.58026949193749
14,388.2644598965661,687.2761136798284,655.486956613128,700.1162216291041,482.0992781149172,337.800867517229,197.95770184652332
15,399.42182863359375,626.9823934886848,699.2809851070468,708.4990620510002,470.3577124544314,332.3904601471281,188.11633813294395
16,381.11919003049,693.9910547157264,658.5823698140157,727.6261393374059,524.1465142185992,329.9726000773562,189.78115734157913
17,360.33989001008115,649.0793836572494,643.4904266836517,683.3350302818557,509.6083078473367,341.3626285378036,202.09706752252208
18,389.0685723304226,633.287313298811,647.5009865693482,663.9726278161645,517.4136083363412,336.6087643756622,208.277074836858
19,395.1634477347507,661.557089391123,622.9739159027582,742.5730496782617,518.6038511471372,325.84111379457306,213.06806230817972
20,381.8436621043914,698.8719422479691,692.3165897860105,639.6167931180862,465.19845024866214,302.6680637789867,194.58174170745096
21,368.6819994447898,692.7360962228713,658.5914349668118,661.4191644761112,512.2205983782058,322.8986408230105,198.6775382508612
22,383.022550051591,720.7450036005491,675.3358155328373,678.3619697384609,508.36650426481816,339.61358251913634,186.66260997770632
23,395.59185684968855,655.8371175968749,686.2635727915888,663.4115575872477,481.9775534815813,309.81167006092215,193.86074480474838
24,387.6273633227004,678.0711330027451,680.3383058777638,656.6816578775152,527.9331191121348,302.1504256901219,200.75983146041992
25,386.2063772624753,630.1528787827226,618.273098227013,671.0166007023656,475.6997993396807,306.3426618193711,193.4477697551651
26,409.3582276974046,733.3376735997405,638.9979710387801,651.3845663944467,510.17503303592235,301.7503256894539,196.52343965564262
27,387.45544542293965,681.3939972635088,673.4449571979492,690.6800339648455,467.91389604915025,290.7344215487149,192.15608558748548
28,392.9855587299044,671.9420203202598,671.1330378904629,693.4528840932793,472.9276295082816,301.90950866745555,202.3793836994655
29,373.81741649442756,681.4895645778879,656.8136977064494,646.0373202141695,462.86525972587003,331.8853880365398,179.1391123295
30,366.7698491886802,722.9836137861563,669.5701846786661,668.8374602079474,514.5919455608184,309.27194696673,181.93978719931593
31,403.20394209032474,724.0940453628268,622.1557116706435,670.0519126320843,498.6604798858144,343.04263554428553,195.75078709215967
32,385.1778271714789,704.8264685989794,673.1120559507411,702.6943635264579,507.31637234246637,324.0712953916318,196.29778482906772
33,385.5463954628424,680.4910904120919,669.3809565546787,678.1434744024384,484.191639185997,320.64114629013915,202.06017145225525
34,373.7309120731701,680.1065819831008,710.6144239821006,630.9272863505606,510.59621556922264,311.7401590626853,200.01377778600522
35,399.2696729913945,690.8060553926155,688.5386514178458,659.4665068726157,522.621637919805,330.32167121014936,196.12337758044202
36,401.2602653961157,692.3186561626427,656.5305153419926,679.2268817456413,476.4207944195467,309.1745291612939,195.96535449851467
37,402.304210896061,685.75583478184,661.3785560191783,680.5292499791653,499.7194633795174,331.9473525278542,202.5451971425351
38,377.9415636238632,693.519528574403,680.1956446956508,712.8438557239915,505.78286180371646,317.95974090792197,201.2218760286965
39,372.30648519197393,670.066881407871,667.7606062212438,665.5491813585618,501.2151301455032,321.9012395666855,194.74402113458228
40,357.7170169249367,705.2235494920986,620.4707645431289,724.9569973448307,520.9030141125596,301.16584826579333,197.90641632649744
41,396.10776336317474,637.8492634717903,659.2604403799968,622.892205154579,532.0025049321399,321.7064351222586,209.91229476828968
42,380.30688768790765,724.2147245243937,686.3431812527957,651.319087916713,489.69204855470684,317.8537036933777,194.07150713865354
43,385.9544827720962,720.2050221968123,667.3881237116516,719.9007308223935,493.28200367794807,328.93081351011483,206.52868723992304
44,386.24352691447774,670.797544548842,645.9426992642345,674.6701720648991,463.45666598959184,315.21497709047327,211.332845729292
45,414.27039837130343,647.6672571537304,667.4941785566689,629.0940067868954,523.4784647578449,323.77977896459123,207.43432730606634
46,386.89773651734043,658.1154907384736,639.1166800220713,670.9359822641334,510.0629410887597,336.52559425264144,189.22090307438881
