,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,393.26492490828844,707.5370982237299,617.5333932758265,623.0325715195933,490.86669938040313,299.6788947394526,195.40129411904078
1,396.28425985134885,681.0542846292408,650.5768420889524,676.736601064161,479.63323429308315,345.97711991560186,185.60365115360094
2,378.1313250060979,737.5063788213058,650.6325164220988,662.0643979904056,510.7375253052285,332.7535282100287,208.61499282277168
3,370.29809413607126,674.3572103887109,687.692824561286,714.005842177801,477.85467961419505,336.8178848265287,204.4891340580277
4,418.89792923096775,654.3191376303682,704.378470234601,646.8341903426327,483.8987426591934,297.94944209478155,206.20341243581655
5,370.1938803562403,695.2216204117774,631.9702584689051,666.0921103283493,514.2585895725437,336.57883447644144,201.01359282472063
6,398.1369402062515,682.0619692730638,705.5663862423264,642.775355828753,477.70348468365785,301.30763919673257,197.72152802154466
7,379.00848663700987,695.3287143126885,686.2487717483871,714.5949340375628,494.07795653782637,333.5486969916791,210.99496469790466
8,397.52461716653676,718.3201677078501,658.5941587046698,705.6463827184866,495.70909712201046,309.81687504095385,184.05712666895775
9,404.17026638341434,693.2874403635482,701.7426559326325,648.9388172592188,531.4394519589231,328.72019213717573,197.72469357315657
10,353.68157703402477,661.9124958849814,673.9994453019893,671.5671099287225,516.5636646041547,321.4362575042312,200.75045183860462
11,396.11151541066096,723.3681206626161,679.7765187493645,655.2798784904422,459.5511774768687,312.72387693151086,202.96325204031317
12,379.1429370281114,722.7825142270369,650.5322530845538,688.0123300131521,497.2171559342865,313.25981302539077,207.75218585570707
13,363.7797078717475,632.4711309941252,635.9986379871866,659.8007801001013,527.8887801690645,296.32469806838225,211.09063926936724
14,408.1469034692687,724.0621463733855,661.5525543555442,662.1532452282459,501.2556014792595,314.16392598748246,199.2893631973996
15,384.56177399824367,727.8149345280361,669.901796452764,635.3928988014436,511.91076601826916,293.69764393831264,197.14863514716018
16,417.1151983143734,654.8063720058944,700.8970115474016,667.9014764837684,477.01719760745186,316.69425767114996,202.6289191879307
17,361.92086937434317,686.8835458735977,648.6688978815323,634.865588346013,497.79986801147874,323.3618289131854,210.52305786851247
18,374.7292292964792,671.9153216393311,690.3591803450998,706.1531002854674,517.6596196324144,319.76285239395486,212.157474500727
19,374.1594059522923,697.385269912252,616.8979229425652,656.5083347854104,513.0853309814454,344.6271357128975,197.93627866176206
20,393.01096606350313,677.6259841918173,631.7691218582138,665.9767005200098,491.7146024485854,333.5089491893717,204.17912627863802
21,372.01457566221325,733.6959476466101,687.4202290130371,715.5529674824564,504.6699646375612,303.5404123481748,194.16337686781927
22,372.69055021481586,679.8953428912663,678.6322116156431,628.8106462178142,515.7312965505656,338.3664405169112,202.43537750412625
23,420.991657767622,675.1552479492784,657.2240888630084,689.5182964229346,497.35572602180656,307.48898580292644,205.56331598547388
24,398.63338551676503,659.2340301864256,662.51016369703,679.5467524710331,496.3630484159809,328.5333863523367,201.1865434140263
25,378.6337604054608,640.9506559768691,608.9537217079449,675.560100193343,455.9687222747898,314.12318612060903,190.1082668857434
26,352.22194827981184,657.0929840817555,628.6872996829575,665.9960234409174,491.53195214559315,318.2710443524905,197.9206517272625
27,383.3439938551158,685.2320319206633,633.1916685779961,632.9000500675043,480.4628841771059,295.4442738909565,213.10085099297794
28,365.18612875940187,656.980409214175,708.5374960089448,710.2895544943485,471.1999580606062,345.63981428970607,193.45073633705488
29,385.5282176916022,639.3471004282871,633.6451921214617,693.4571215395147,514.8414179514855,323.4527268236622,201.96768110724213
30,394.3811862863349,657.6312661852007,638.0458029837955,639.3984288391999,503.5308602083307,305.71025111389076,210.83961400426617
31,392.0231580037513,666.94583301401,669.1097863478468,733.0893902166474,473.9321730436104,323.89413758395034,209.5376518664404
32,395.79621278299487,721.3503770153611,718.4630841561942,651.7533140644954,480.25450140966274,324.4949092030008,183.3356720414468
33,375.36994721622716,726.1668515485565,646.7518257921785,619.154403471292,506.9673162659741,303.8010932332361,205.258374988004
34,397.6177736060517,693.8109266369786,703.083447299651,672.6231583206035,489.72778649823505,331.91574070183555,195.48786841534255
35,382.66038929458875,733.9121129015289,659.8828292738311,620.6155158499683,510.2992898093425,336.30951358462056,202.30291238240383
36,385.5390040299142,674.1893291819167,658.0590659872814,696.1571903123823,534.6174093676265,317.2572061011421,207.5137663703658
37,411.1079391994734,715.7080959212213,656.2591931179653,712.8955249898313,507.7887025580571,306.2281217081784,186.57138112903283
38,377.79616027328245,650.0399507848446,647.1886178540208,645.7694163038732,543.4706742470734,305.336671194377,205.1388640783246
39,392.71849089971874,698.810755530202,639.9409648869822,683.1386205255757,510.3370987592354,314.15963146373707,194.84500525483026
40,375.08086605245154,686.3220749447493,691.3203134326621,716.1062888028831,471.11015039479935,321.2962766514631,202.2701446153634
41,409.11657629074875,712.1239370984842,690.2425488201516,647.5996666355154,510.4315162934213,327.74562243926266,207.8772214934802
42,393.9479480357861,692.3572743901,671.6319446367247,663.9261010044395,491.2304606486919,335.4812240180815,195.19541972945166
43,398.5480508533732,685.1325432144521,662.9661256110975,662.5646501849457,457.3717803165397,335.5812110848755,197.05840567437298
44,399.7610142268082,638.743702465057,664.4486623261375,690.8462249497034,522.6167920221429,309.975522371457,193.72037649406937
45,363.6109748105554,669.186074654548,677.8920723575193,710.326201143887,515.3115175396123,325.97584209201483,179.03217500358716
46,413.089432436381,707.8589931590557,608.1895314300743,678.5996799187366,541.601548128021,314.09267824032554,211.6246385973102
47,386.70901695274523,624.4568870441881,670.5555643817013,683.5605887876618,540.0218429130298,334.9826852245366,194.1400297721293
48,385.84559211433105,663.3723296692499,680.0076254856269,705.903391683713,464.24930865803964,306.76456976985367,184.87770702899246
49,377.81032278136684,659.190717671143,637.9375362110023,689.9282925057673,472.84609014355664,326.68387205461704,216.30516489494946
50,383.14312915012545,696.3621953168566,637.1276823119937,675.9899197269759,469.29024655574653,311.0584931843589,193.51052165724937
51,368.44850460477795,685.8457737229945,689.5673216743072,713.3923821544848,483.52836660710057,303.1571716505486,209.8543517973923
52,369.9151986298398,639.2573702448334,688.0005006424698,624.4463934530924,477.92669600313405,328.4160623143902,189.83168862500395
53,357.90637400071756,689.7530687616298,676.6405983834427,691.303185985392,501.5487683695653,317.80666852937395,192.31081392343762
54,372.1702782779275,700.4907282182626,623.7705169103449,691.9839514770024,513.871347821643,305.26820201565704,207.33900025240843
55,396.92410074013407,725.8520115403787,640.8021357135315,666.7005685885332,481.33723357337556,313.09721709157196,194.6085521811587
56,362.9442414019259,688.5202726526315,638.5402019160636,688.7422601693155,526.7645401647346,314.6683611318867,192.1333703749205
57,364.9913045917531,651.9659561583572,673.0028643950726,655.1065734249917,496.98906703264964,317.2343339097078,200.90505325742438
58,405.25344555958793,690.5473884337539,631.2737603469122,713.5596609276704,480.3665048650528,322.767461100053,214.15324331004797
59,384.97864438000533,630.4886191860174,650.2670729823598,658.5155948527718,527.2627334824989,307.5758863002503,196.90095306913625
60,368.19251303696046,623.2963341974313,667.4872310829217,698.0000483484042,502.8137957491426,301.2355192214334,199.26808025850036
61,353.94187954390395,692.164262477356,657.7137770200438,644.2608723621453,478.4462098737865,316.93676924764407,191.59186116049221
62,409.02320272394593,700.5667338847827,640.9776735344625,647.1561413591435,497.5746507259159,321.43460636876125,200.82245369359956
63,375.3474948983135,641.4119232915175,704.8858737551102,634.6389674513139,531.4220757369296,326.04119667358896,194.01123892268077
64,388.56354437797046,638.1950889421411,668.4501307330964,722.7377750227291,513.6015835722624,292.97136070473124,202.02262617716107
65,404.01851669709606,712.5761197652955,667.622106933609,662.6305221544446,497.81012924161917,325.2628011023816,190.66229341800184
66,410.09663191082905,631.9433142018612,655.9224213048699,647.4140447521785,488.8303140789215,298.21295879439805,202.20294981749447
67,404.98394795981693,670.0938869460563,652.7268542950316,713.2939605627471,518.4864089844427,323.1234714923644,184.18104763249866
68,396.04185941787335,648.4939643063092,704.9163650601806,674.1065179104226,517.358294540488,327.92663438521635,205.82337479614225
69,383.30757400302014,706.101420533295,689.0041397035262,633.2363834774671,473.3330805258589,329.5254691284162,203.9313724281499
70,422.06769916696754,624.2413615382947,706.9682669157058,688.877815182003,461.91399329677,317.7539121722566,212.8784490054371
71,405.23290159041017,663.7570949330998,638.6209480426251,631.9395176289146,495.0612171143208,311.2034688841634,206.00307301748742
72,390.1822833199078,706.6455623380131,672.8891015810316,667.6948084335919,484.52343689269424,327.5720273723288,210.90418996658673
73,402.3719841861143,740.509868478069,660.1733803558133,723.6005350116701,462.4801135368912,328.58363162362735,197.47111387700735
74,384.96449457523295,656.9180889816098,687.9450479990878,684.8257101558116,486.49682291766305,313.7701276162833,201.64154036396891
75,421.9067260343505,619.1364011919125,675.8046582965324,671.3040750817315,525.4033257509179,300.0320690808198,202.22769662102348
76,400.93673435305277,660.0035052779755,676.392968530473,699.4017513558575,515.9530170193954,311.5421775202145,190.03568431205667
77,407.27485183720205,717.4628698102405,655.1334088603636,694.1911071835846,519.7400015671478,308.24397455774186,194.99245705323935
78,402.13815558311535,683.4533943474152,673.4268279833941,710.9722026356284,523.3996235699877,325.12804407147155,191.23837808749718
79,353.6533007188792,634.2650939465932,639.979379525359,616.3561092057134,501.99199433671856,333.0039374563925,198.23822599550897
80,395.52237269520856,690.8671970675252,610.9398381266334,719.0791623144765,534.4906576147296,288.0029339480494,188.76242386321422
81,387.6830312447946,719.638321919447,639.8200040863317,677.4293646889204,497.5227574189607,316.93130276077454,185.25708113393867
82,363.4015027171272,700.8923212782255,691.1176172396735,665.228162941492,527.7896801824389,312.5140068784305,207.3645911069887
83,375.241004933012,718.1960120633305,664.7944340004344,715.8158524855141,492.7850891982405,299.03789793438267,212.72896394180682
84,397.63273694976635,697.4151788199977,613.514403703251,675.981150001256,503.0446961157016,319.075745498006,195.14714795003158
85,384.59893992511354,692.293799970768,629.1916301999731,670.1561813723669,509.92071430042944,323.7554645097636,198.53082570734017
86,383.36463146574204,684.5677692904677,690.2934071221878,713.6662640098829,489.06668251359434,324.85055701622724,204.18090288973545
87,382.4677675829862,673.7918428753287,700.1707064280663,652.9801314334703,544.8941413056306,316.57831155802955,188.6655483889119
88,408.6810212063794,674.2934736814892,697.7485914116071,693.824495450013,532.6063496226833,295.9886800066508,192.44839757782907
