,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,406.04916924594556,713.052604772417,706.1506531470203,662.9901741366517,503.41798734560456,306.3093679939222,201.36035121296163
1,385.517169062923,716.9860095324877,665.1603015314289,693.789210415558,506.73521440572665,323.61473203537804,194.17593346510645
2,387.66345907712594,701.4981391038579,675.4637890785178,724.2460999286074,520.0654701456756,304.0189569608297,186.46920225514492
3,361.1092983478048,667.9155279609342,678.9220886292353,687.52418706196,478.72646361564597,317.49358544868085,202.5851112473832
4,419.4516174761949,663.1435483873896,676.5678318012356,623.2603321896621,467.43024616014077,291.6847988199769,195.5440910736827
5,387.3050037347566,695.2592029266127,670.7214051416267,683.1880374505217,546.9109526810544,315.58659497474133,190.9901508404499
6,357.9784867867864,656.5399910591959,654.2040096474059,692.6041724184879,501.17711066136883,323.49840707839974,211.80013186043442
7,377.1334466471287,687.6020883536859,669.3914053829127,633.9733623234936,474.25214911090916,321.0555509330187,216.73937228467807
8,397.3242342563964,666.5931132940742,633.0516038560291,702.048094278485,490.5437138049816,331.91251751449374,207.32121022225004
9,372.43177351160296,681.6781831064354,685.4324226852743,708.0070392019073,522.5851492640277,320.05069447928366,198.24941525784112
10,370.46315591581447,704.2708144277308,708.1687379129073,687.6700428142134,481.99853557536267,310.17362552174006,202.35962204383856
11,393.2401981156251,672.5755968782399,659.7681439786256,653.4525363469188,482.54356013522437,319.3081111710175,191.99192229990282
12,415.12802381686737,713.501191900112,651.3974602884083,686.6372336303685,490.96785033393076,341.08908525702935,189.78204304698303
13,389.6981374717681,645.4939130590984,670.0074093889829,659.6823249381622,535.8803226611412,326.12772979375336,209.54317344307367
14,361.2072803753578,664.8267941753255,641.7314223468132,702.2912742974493,516.5749273602042,309.65470500659006,192.5202048305397
15,388.68394101204296,635.4362492209384,666.9991967035689,690.4551055167199,497.4562447562263,313.26480988160546,196.39326906761343
16,394.83985518148233,689.08836984921,631.6061568234666,665.628799615686,525.3783176893684,328.5305642453416,187.15611574663657
17,368.221387236279,707.1776318104235,657.1413540069743,687.0407755611473,501.41619263665564,304.6085984719043,205.6648896324798
18,365.9995868059034,660.037225080681,659.0602433437449,637.4899049618635,487.903633982306,313.57035123472,209.97957622706772
19,388.3506065675121,648.2953319309993,626.4105176980393,682.9776274028106,484.9569234787852,310.48003294410233,183.27752526595006
20,359.0521382923486,673.2969122747826,702.1567897765309,643.8764055232974,505.24974326816084,304.47820773152995,196.79106145600326
21,393.09433722657104,705.857145333244,665.1992214634447,671.7381065713356,474.43640702908675,306.43531184625243,189.71943315228077
22,389.906719652534,646.3137765619337,644.0862379379496,703.3874854544084,508.90790280597673,331.94531987300314,184.7925677488803
23,397.42486824902636,638.325619310077,677.5168091373882,658.6879081657646,524.9566854021288,336.1143446478285,199.4907703804236
24,407.98475244469194,711.9446574701487,684.9872720628717,680.9018263673315,525.8153960421157,308.35660259590503,202.0771236449398
25,414.8078551122841,670.0330916692241,618.6639453627666,712.9580864886221,518.2340875625498,326.2855959418719,200.62396535775966
26,388.2279567794893,694.7393979742227,667.5549376682126,685.6485771900711,530.8577331739451,322.4201817136078,217.14528513490384
27,389.98561435810507,679.4089213549462,653.1331145791772,652.2023507918981,533.5724250812789,311.4679772380549,202.16054990107298
28,382.107749724806,686.9388316692425,637.0434777923135,661.6961972433913,472.6119769258352,324.12817203258453,194.47573512320216
29,386.0485111295603,704.9569267770432,620.5365744052166,626.2241948321172,536.1246521482499,311.5517555602284,208.0073248695765
30,398.29271908885187,694.4876672164758,641.8912775649353,625.7824727533456,489.9881185718026,309.97525771832636,195.40391842729107
31,414.3944360355665,708.6069477193763,652.903216957749,679.1944921404781,491.6631635611043,337.34667289493774,196.52661959587147
32,396.3312035149287,620.292800836665,658.1602882599898,659.671612148365,478.7704305118605,331.1619646912757,199.0513349535086
33,384.9051716179589,683.7345013337449,675.2230947812478,685.5467507195377,486.009102246617,325.5815624042707,210.94599289838334
34,386.9557846896055,633.5780960060035,671.6972167275674,692.1075340196152,472.9933231986987,327.5345183082804,209.30238399462678
35,385.82209467277204,645.5332252660716,615.032288484409,698.1986634814142,528.8977679714097,332.0848805669752,194.40471322684562
36,387.29229796473487,696.2845353762893,678.1744123057363,670.2458048133902,486.8050972958315,341.7337809056901,196.22246096507826
