,Protein / seconds,Polypeptide / seconds,Amino acid / seconds,Heteroploycondensate(HPC) / seconds,Polysaccharides / seconds,Oligosaccharides / seconds,Humic acid / seconds,Monosaccharides / seconds,Inorganic carbon/ seconds,Lipids / seconds,Pigments / seconds,Porphyrin / seconds,V-Phenol / seconds,S-Phenol / seconds,C-Phenol / seconds
0,8140541.063875871,2138645.669756447,866919.3941251755,849540234511.9585,24153046.421016127,7983043.827844036,25140924.764630713,24569293.150711287,2419954.918424636,1977152.6678297892,8905022.076652277,8331400.352959135,2616615.271515429,2518430.7852000757,2630656.5142357526
1,8285432.076346759,1925754.9324752416,828921.151611849,936985811935.2233,26226692.568921026,8233032.029933088,26271775.084731612,25373686.700872626,2642772.1636633114,1989400.534493855,8980984.167434664,8624072.251719248,2602376.159096903,2582090.2740102476,2732170.4143639877
2,8522303.726141166,1885896.5891207661,875290.8134493836,817304872341.6416,26333852.093614023,7867608.412887576,26334972.58524191,24696952.511678964,2615172.123652369,2020102.3752692756,8741290.89083805,8344684.022503177,2762798.9193781666,2595150.2392586847,2492809.9290570454
3,8144279.684471946,2072444.696495513,878565.952450769,861124102004.2568,27018250.625097528,7764344.107077102,26799434.29745564,25590874.13405304,2395510.2793011963,2002934.9645965707,8581659.109379865,8585267.759056803,2632259.9506649747,2630407.8284279006,2476495.476564053
4,9304658.43319737,2000677.8398854667,828440.8670382621,901069758240.4958,24471856.823884327,7709414.8600696,24528760.023410697,24845911.282451823,2496185.4246645737,1936518.4103659592,9206031.597615264,8883751.141663035,2562046.6786670475,2513648.07486628,2458058.5559053184
5,8985673.381892694,1858364.3279659573,883464.1777004221,850190255117.2222,25865496.016439326,7145476.740935527,26740452.06885885,24918485.678914797,2548956.961911305,2116189.279584297,8514548.973089466,8765201.587060688,2829643.569358552,2772989.4564492004,2619317.269004057
6,8122465.117167849,2102533.6228951784,911264.5950239932,853069198888.978,24208629.80955966,7262525.127716266,26136409.470812023,26300646.451970413,2749515.6640103594,1910835.4391215167,9395623.883387314,8899439.587858373,2573278.065608283,2564452.0831717514,2786147.039416566
7,8619588.995535558,1983480.0653568157,871366.0930831652,825824075108.6877,24914349.762947448,8463173.71627014,27399875.612976868,27275520.297750063,2634565.2063802364,2111764.14230016,8662500.046589773,8111183.850309022,2641437.5549645275,2550801.407069544,2693959.697224932
8,8316271.0901207235,1919142.5811183946,861961.6514556832,872121554719.0457,27431008.021565642,7914536.743334505,26462801.217437048,26351914.671918783,2598170.438417876,1993617.6767833764,8811730.299774319,8298432.6961113475,2681671.812276665,2494310.511176449,2672380.5692335917
9,9055128.492295794,2054166.3641336241,829700.6505580222,844253909532.6545,25067319.472469296,7201177.800865606,23877406.543236054,26694905.681783874,2431124.4484843,2102726.2971168477,8645941.977145309,8819915.888784952,2728645.034339837,2465678.8470460065,2580253.970763443
10,8256855.055318092,1836418.2366732943,851898.7244510681,834260637991.5016,27835652.798639644,7085733.545690302,24218433.402011465,26194890.17401354,2595503.5952627095,2022108.152440896,8939091.637436554,8064152.083539895,2614115.257856597,2426048.9549953784,2379129.379834317
11,9224435.588673271,1945743.928272466,854007.8163915726,888893966637.4218,25285370.80244703,7969417.004862676,25720746.80872385,25861993.41972916,2511193.215978502,2068554.547762827,8345342.658996224,8782246.674444664,2596752.4226935906,2582645.2559907353,2662165.205869996
12,8990071.46654608,1922334.1163476827,847296.263990614,823396089540.5093,26637707.683051832,7848169.117582165,26230030.10468701,26463962.78946549,2504762.115049138,2029318.2430555949,8495424.63705152,9071933.971492724,2638980.2128311633,2451576.157339244,2511344.63688095
13,8760799.848270407,2078712.3187049394,867683.1731515743,835849802594.3704,27080486.260482166,7429943.076387076,25200010.4357362,25257261.365239095,2571230.3389879847,1983124.4233627962,8820457.994074272,8469684.79623515,2557929.6167051285,2688322.5934701576,2557548.371530661
14,8834617.768164126,1920865.8955042665,791186.0489732701,849871563106.2998,24702809.391263653,7291973.820476655,24894839.253417518,26094040.18169047,2524315.024759926,2166591.777968242,8357437.887352226,8544525.128454743,2770086.7599903983,2720748.5478401696,2585426.304783917
15,8050973.277994124,1967895.259342197,904470.8671373476,843982826448.0112,25517944.55130642,8375355.43613383,25588382.467665553,27524520.944201484,2522297.8108979017,2053094.649954127,8390922.9385466,8798376.305644134,2496493.3476867527,2475082.7956865714,2477661.762256107
16,8783063.318738366,1947789.1498867085,884630.2639166259,842970930333.2742,23687065.00506403,7728523.562611475,26895649.357422754,27053508.674858104,2502610.6719606277,1994065.1184951023,8191647.142010129,8789399.438841771,2640186.388399934,2719732.8277442143,2483892.8942869217
17,8872563.418785881,1962952.088738281,805476.7732963325,808403362367.6338,25086529.62021552,7454493.383951335,25012008.880416006,28079784.008538265,2564467.4592787884,1988302.6614915766,8348471.372218693,8231099.653005001,2443999.17493075,2606557.670703982,2575553.90410614
18,8594653.9645711,2108510.3003503233,896214.8135406056,852588524697.7783,27611392.41008891,7954478.858144278,25780407.719989035,25010582.406846195,2447500.8805899536,1988908.712446379,8756502.749610122,8802842.44283856,2562475.9189180094,2718242.287053955,2529944.6161950566
19,8482845.587694596,1880435.9901101154,801295.6110562274,860733950284.5747,25822334.3130374,7853135.835427105,27571951.788358632,25968124.73808399,2629865.2673971946,2165272.726768167,8351363.122575633,8061760.49472876,2737907.909090405,2631716.7568493634,2619662.892100271
20,8581203.166215908,2027071.2823550487,882691.7361270357,827162928823.5498,27175784.545973424,7768820.267771467,26742894.18475401,27184111.950613845,2674738.8595996434,2004047.11081462,8455084.704011584,8184186.136759102,2552950.1474187016,2618524.099379436,2649262.9635232333
21,8871166.911525108,1913959.4119601212,868099.7893749889,792478548984.4204,24552010.33883105,7775165.320850028,26876310.59438546,26398794.28457957,2707937.214552425,2012325.9064159873,8792039.439784829,9047805.8458632,2588968.471908503,2464900.520720514,2558881.1395936795
22,8309340.995671824,2043187.0427858124,923180.6081404341,931848402920.2786,25914558.407766648,7740698.0519266445,25378922.797236137,28320431.204464033,2570462.9003141797,1888376.480424609,8415519.847516488,8165446.705189657,2559961.1246719714,2792921.306403363,2745647.350903004
23,8379778.620687722,1846801.830178837,942993.7057608762,904458040116.4187,23991457.813843522,7838769.478603444,26890540.45674845,27309591.014963765,2695261.051167896,2071058.6821570059,8964869.558315411,8785614.839363584,2838667.4163764543,2634764.5419545285,2563669.224171537
24,8032907.412737487,2062623.037023682,826400.972339258,845873424844.1735,26270409.44395694,8084865.602103283,24011595.58479755,27349695.087973215,2585808.9653462158,1817718.7275272552,8703806.837551493,8590284.69035077,2750094.143497644,2544291.8284305586,2711013.1578115136
25,8191066.486759427,1940752.0108946937,787640.9478686304,872928845561.6604,25845656.753662445,7952891.803380784,26608564.374833092,26869012.749136083,2420963.9778015832,1938440.8274249043,8016491.582641401,8770514.407413978,2687484.0558594433,2694747.7817225754,2488024.8736065812
26,8764498.982307877,1936053.3721962888,906651.666792225,877112281307.416,26180908.297495157,7882611.917293699,26626836.916502513,26009346.194718715,2686622.5363630652,2001099.133463145,8608711.608192958,8806077.235114468,2638637.0639584935,2705792.0079098474,2410295.118775231
27,8783852.771204893,2064854.7156733305,831334.8917549519,835272282939.7107,25770733.991826385,7343432.998485099,27002178.56523266,24335756.613720477,2509204.74767372,2039701.3304349696,8026278.3981063375,8915445.048364019,2719303.3563725366,2603746.816525518,2768607.3156470596
28,7982384.463715818,1928622.716371994,860386.8105728208,831964085955.5496,25585776.718705602,7791362.63672565,26218011.87280812,26768069.241488725,2739789.152437632,1901955.6079479242,8460206.268912267,8790860.147110892,2702275.3840483325,2752842.8771917527,2577562.3186558536
29,8521775.999340044,1993669.5279408444,902056.3753594363,855580945541.1731,26062810.136131432,8080129.698623364,26879757.69750957,26648192.856618762,2455061.098778859,1942124.4598241523,8169046.23354954,8965715.294237148,2590847.0627578255,2416085.5263215755,2482309.110152053
30,8635226.87345087,1973257.9652517685,866554.6301927561,938672525102.6832,24814805.89168773,8077061.616213738,24455255.59317626,25699869.76187185,2722015.1574525763,2027891.2567378182,8920113.782801203,8348053.657189584,2511298.7119224872,2602952.6405769153,2621756.3522673487
31,8212091.7016008105,1909775.0617596973,831422.3671711815,882186118768.6963,27281961.050873607,8137482.383797031,26209600.37050274,26325960.34333466,2639555.099553416,1991815.11999973,8284651.705296954,8406683.120367467,2725527.8431821093,2722787.8731151884,2603659.246760249
32,8974288.455201656,1950765.3721644196,816402.2779559555,821237256921.3578,27466803.380930908,8394695.178317795,25885014.505454473,25976094.28372857,2577304.0808055205,1944848.705529301,8205738.402429814,9144841.926511988,2586612.9796770383,2628216.4341670442,2661353.6895583137
