,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,376.57004394506424,680.0971577755232,667.7519106431159,648.2312299865104,487.4949491960113,315.6441949537553,204.9685495498762
1,377.8076078973985,682.0685143700205,678.8177516767122,664.6329518619281,524.1463066371392,317.19368006578924,194.7396348670269
2,414.42596902810186,703.5815338367781,697.4116689449909,615.4953905503455,531.568263769905,309.0875636275729,198.213589555249
3,400.1349048551225,719.5019333107442,657.6501899170134,679.9882843041299,532.0614502113781,314.66039915388905,190.98388686445267
4,396.1629640391758,714.1922953744277,692.0018738052003,687.2008252058727,488.4226944484088,333.3759623765594,187.5427037486329
5,392.512618899511,707.2029817251192,682.2251178943887,692.5427300348395,513.6884585380241,295.67199099421777,192.24327331192868
6,403.5406915616118,690.0936155656116,672.5096004367127,664.0278254442159,488.4995288512771,306.12253668773474,189.11582596991627
7,418.21498219915816,669.6445671527975,692.9886561600424,646.0786650064258,506.72674500519344,311.9668853911265,199.4867854261723
8,361.2434877242778,678.4317741282188,611.5249297609245,650.901341984799,504.5357441978715,293.7021183018441,202.08572691274054
9,387.7045442455005,673.2982859521221,677.4773970059417,702.0399290870286,497.00038082122336,314.5460885066348,200.00269264461912
10,390.355311538918,650.6231721597695,661.989376380029,707.6710515520379,476.4703118194952,331.9227502705292,203.62229633202
11,395.36491314771695,734.4962593643972,715.7567107682235,672.0089599911744,531.239226710703,309.217968924551,202.94116010330092
12,353.30850927111834,675.803991844389,655.8516123197584,654.9019320948285,524.3312169415286,328.994416718117,200.498017911192
13,382.9391281709352,657.6072479188276,666.9854687499615,696.1086376417521,515.6297594954431,303.72254814706764,199.44004120192886
14,387.7760229596432,684.8004941077193,690.7629960050805,709.1119699221395,506.388140995548,288.80134088250077,190.9477659016957
15,373.51025767806595,669.3189806770222,662.953283708743,710.6634333506764,518.1059184038991,310.3374364751473,193.73220637738174
16,367.754856146382,664.2439293252447,631.3524700120746,689.9541958808663,516.0837783464322,292.3853695719413,191.6799493954127
17,369.7278861841275,708.7990643330652,670.1512184967933,701.4941423529968,496.499320209255,312.181858481115,205.03352659075148
18,398.2837120893299,649.2349848543158,698.2873606076447,619.2393405376295,508.02581112067077,312.5565237576961,194.1379934603526
19,377.8815386052295,650.4209515445168,632.4007612538918,678.2061730404691,492.0446177117838,316.42098177692895,194.54708061069653
20,365.82519218784233,720.1533746876478,621.3159886205024,637.6774833636717,480.02205913291414,324.36341307614373,199.32004111444107
21,409.45363675915894,655.1310791803257,632.1081417034816,640.8870031722299,484.31353441864366,320.05874396049734,198.6021540994294
