,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,385.1122923979171,654.4714293869495,690.2068277196358,706.9318341248774,500.8045642887393,312.46106587165525,189.40239980094097
1,386.71539457508595,678.7404584728396,678.1423402266616,638.3744738403133,473.9525601909707,315.9050425215016,203.14632179019344
2,380.43895667030836,700.9785491788426,647.8939840666031,710.9107068285413,509.8652259189324,305.96349789042256,184.19285690684734
3,408.9225913409347,736.5729767341069,640.5098285419901,647.9637216896306,487.30523628661746,310.0234998948094,190.27936557033095
4,414.42242411262345,704.5394412619328,628.6209984309903,641.7701620714536,513.5519052024783,329.41872700267515,195.89705225802814
5,386.83183618810006,629.6923822519374,651.1841662805473,658.5986720552352,493.51163825565084,307.47462606956077,184.03203649377724
6,411.08931415367687,701.3381347554343,666.9291544057113,674.4434433161638,490.73704220187767,341.13604572196266,192.11263873921084
7,352.93734103615253,702.1097735949625,648.480224774254,726.2178914973364,508.448493756277,305.3016861412137,199.91757770394744
8,384.14721158132903,683.6922784381794,684.4862609279214,691.7591980636132,530.2087638357697,322.91554685993066,190.7384405348628
9,416.19248631433504,699.4408448424836,715.5108724795739,709.746748831997,493.735724532966,318.6850181020849,193.26221972938683
10,395.3623832324778,667.4656526463893,647.8289087272336,703.004177628525,502.37212614688207,304.4833495119425,197.51701425310438
11,408.427556814089,689.5563094296335,678.7511461656059,672.0310642218998,482.46338331850876,310.2604488780952,183.43009877763524
12,414.1876418162031,639.3506213847388,637.4727314605864,697.3636516734739,467.34780800592046,321.7002645450653,192.9496333703962
13,392.9558069610636,705.7295900964159,617.6096576465849,644.5183489271864,481.0900521857542,293.246180769003,184.5510912760884
14,387.85743705870937,686.6242229305843,675.5426321461864,688.2201789451832,462.5690659992112,317.7696074866123,207.02909716900248
15,395.6882477200281,635.5808536359608,656.357039798937,638.6330600913572,535.1859033917042,308.2975244365303,196.2286246802493
16,375.2517757821554,643.11273869626,690.6726565622168,664.4188102722871,477.40279759952176,315.4556787956245,195.1130301800701
17,397.24810790628203,639.287665462721,668.0333598735488,680.0644819153465,510.09456787103466,311.8803648001716,195.05612202837605
18,386.2059376250414,718.991452060488,611.9735633329166,692.3988318870511,498.2645487770426,339.0196908512873,205.2948721632008
19,373.2074188021886,680.2333148849809,683.0042794031965,639.6507657203308,520.9579468652928,321.83233826424305,205.1641779820833
20,386.53647344845194,666.4318934887476,648.0803417920857,660.2994658362135,538.0328872975131,322.6451288522035,191.8377124303395
21,378.5795896806708,676.8053344127044,652.4019363661471,688.1616162156195,505.65404248417434,300.08773335984324,205.31027980434905
22,369.90809896842217,671.6890307952001,674.8957635148244,691.4936419122004,506.562784762697,321.47419813804277,192.05313175504926
23,365.281420788658,718.0761498932632,668.7719983866275,739.7731312413825,482.2216441782466,317.39737635719905,188.03839665181638
24,384.97358178308326,659.0531882638818,666.889463183179,686.2919629375207,491.9658916359985,295.4240161081267,195.38452983719003
25,378.36629082700375,652.8752057571862,645.8886657025907,617.705153795966,495.09291450710225,303.01679679229665,205.41914839695943
26,379.9628827664925,729.2163512743027,680.0287874311947,647.7645257333025,480.1571661822022,293.7050389587814,208.36974994465285
27,385.08917449030264,628.2684781270395,620.3443957345643,661.0626809292488,486.2461168249779,297.322708387019,201.14242229025308
28,362.6294182085682,725.5131241268662,667.347737106151,682.8209400567995,526.955525368351,311.15613570392753,192.1885115629854
29,393.3242949051136,681.1717907287482,685.105847237367,664.2211786940743,496.15954451300627,318.3698824145202,200.28604219366414
30,385.25206059119546,688.4679114388573,634.8913121173849,695.383676427413,482.04555406994774,330.4403120995157,198.55607032410109
31,373.304452684164,700.2948797621325,703.7517432545154,689.3366929658566,465.31064415639247,324.5820788297168,186.89919611132032
32,364.22245215995554,644.5747624279203,637.0395338419479,691.0319489433014,516.0543517453358,336.8167909427822,208.78332126745028
33,385.26546782820986,647.0491848739491,698.5596377376827,669.6893466289229,489.06309921259566,296.5354081183161,202.3543566083229
34,390.03270845768964,697.9060864838829,640.0623983775914,693.7599258810724,501.0711197478396,314.52490608822,207.50441650917116
35,396.64848457846983,681.0721473411068,655.3770639605109,678.269400213357,496.050123395867,322.46205398475786,209.93325566666132
36,383.86241544062466,671.2136826922922,638.5861018335105,696.6265337004445,528.3217350714137,318.95318461698974,203.13861700841744
37,385.3608511859639,657.2918494048208,698.2259381210562,704.0274430120298,522.1555167488883,318.4212985991919,197.90482034602226
38,397.74360176706335,655.5195562007639,614.7800592540516,686.9505330803985,475.55317459758055,319.0329656662857,209.15633018290717
39,403.63097337076033,744.0636908962648,665.3919360916979,702.557747491577,495.7366044558548,331.52636052730827,206.41675281546623
40,389.3531539035719,650.7575297882812,631.9745769558211,725.2746620605382,507.6284514037577,328.137286918209,206.0274291887104
41,395.6260876479613,653.4254863725579,694.397791007153,674.9156894537923,461.7211685077829,328.3015279923372,197.3963785515478
