,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,370.2935896232387,634.0757101220621,668.5340879580147,655.4465376182751,517.2141314629738,335.5123186152005,211.39919699029053
1,398.26009834962076,722.6681082610075,669.5909516702255,732.445410200705,525.5956709472695,299.1399537914556,192.14734428766178
2,387.2007538397875,670.3150622291726,664.8882103344012,654.3248238478546,502.5448519287522,322.2372646044994,198.434017670899
3,369.0309911276435,682.1350300057818,641.529515228757,698.7941245293508,523.2188639398058,336.4801480454089,204.2605052814368
4,398.9234970329137,687.5474845224447,716.4528509208141,643.725689879926,497.0077408023553,320.8407643795284,183.59800385278777
5,380.82799174215955,679.5257890393939,667.4432616463938,647.5434054584928,515.4860885552529,305.65816049099465,194.51789335214303
6,370.0410899374616,651.6791884391997,675.1060151403148,667.8765999621032,466.19844551835956,295.75777778016055,206.36667941456852
7,378.0792595632681,658.4577335290387,656.2072769727829,665.2729277904848,488.0556927657576,328.21995150828997,185.26930925334196
8,396.1710781930342,654.6416649955461,617.9364539235652,716.6304705549175,533.7911260035323,295.45424713983226,193.43082168531072
9,404.9917544481746,653.1489976462673,685.1272941252153,633.3087964940687,523.9781424480948,324.97224927304893,189.91064858092398
10,370.6691516569855,664.3182766358486,691.6972082905556,620.7256919913415,523.3769727602676,309.56549331211147,199.94750856238124
11,387.7043788628833,655.6848522798265,681.6692986299761,672.5297816483433,538.4250204939535,318.87273861899666,201.88149582717764
12,381.0843987299666,624.3108103591611,670.0968141754589,702.0717665109429,479.59447295778904,301.6429795281103,201.1595000698038
13,380.2566576428685,711.9868666151361,658.4701966301251,666.840039635515,498.7024831518954,335.92510619814317,203.7831049139151
14,400.928583023202,642.4445564816458,638.906151869991,671.2822965946804,529.6496695078115,329.34438909647037,208.26760844198571
15,392.4865111461987,712.9264677249439,698.0858377595512,671.455756353744,518.647213393693,336.35400117024267,206.77772484965698
16,395.16321802964615,705.1458825861586,659.5144690916007,728.0993529544155,502.67038329955807,311.3994676660024,192.32440608331683
17,384.0493929544318,703.2020357852623,656.5158995597267,673.9812141092226,530.4888049114861,315.48388079666785,199.22413085183354
18,385.4171510859758,644.423401998613,714.3088267380663,736.0940720950108,515.7241239525023,323.863841083001,201.5957409948339
19,377.8964556851222,720.4092103345588,667.751201550001,681.7739455018901,500.8127753007369,316.10016304214736,193.49098265865953
20,411.962814311443,698.2654433331104,623.9083072365473,659.5484639641024,479.49674078668664,304.0410425093057,209.39210823811408
21,381.46529779196544,736.5592413563111,684.1349836521892,673.1022073576379,520.3955470515064,315.8990478947949,199.79872626434582
