,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,390.01061569522585,690.8183020660931,679.3183678291061,641.5471182433505,484.4703638745749,339.6518354164306,194.51257221463075
1,399.1479889060909,638.3329375048256,633.4577251224111,711.5921137010249,539.8153891363885,320.7056535746289,194.30476437970603
2,377.71257555735696,643.1662697086457,697.2539303485505,639.2766953135974,544.4346158685125,333.9350411056904,198.90572074558088
3,386.74843634942306,668.2715303806852,680.8973160441901,683.4522727893708,496.4164000259425,314.4085007187643,191.77542466397756
4,403.47062378965285,685.0796693781186,685.1210257566515,730.0149812181616,491.43383359836434,301.0556978865782,199.19055940424502
5,392.6004178225318,628.9920941402853,661.329866689022,718.1723270432346,497.43030996808517,303.3042103815818,210.4764147408012
6,383.4436464724842,726.9213969469879,617.9637889012597,676.4252855726525,506.5383556378873,322.62670749823394,216.86912444599122
7,394.86323120394354,678.0000765659088,709.1645874739954,664.8060430719289,482.75187693988005,313.8130416730885,209.84261801098697
8,393.188511090496,664.6703397350742,654.0033185920497,722.874003621794,473.1833251375188,313.7039368690944,184.47902456513773
9,364.15940864717044,685.5605064639786,676.986423585433,691.8050942768199,499.4583720738575,332.07531106443747,200.2903142328838
10,389.6165033111215,687.172654539506,671.4450081308445,690.2981033371118,497.85068446406063,333.471201405593,202.9469961598096
11,399.9443482956502,648.6284680567962,716.5193265424822,680.8525133979352,526.611735634333,337.7620757911503,195.81180410816214
12,376.9602042974882,689.4453901812867,633.6011237588548,631.6170541118868,501.77450825306187,296.5131842759844,195.86628376626223
13,364.9667519113074,659.6649276905324,625.9047927777373,676.7559776316559,504.514650319394,310.4375514679644,209.73423213024748
14,387.2501976790075,647.1429627888022,675.3040401984927,674.738866581084,476.28524357165827,337.27389892565327,209.49488807511793
15,403.1766101141468,653.8517188707818,676.8423597785561,712.3173224181604,469.1320462871005,318.38296365527174,195.7591822501863
16,391.6258589657826,673.3930703291932,684.2854103825651,670.1732472753911,492.37225434389194,299.29509556677925,195.76140222725905
17,378.4974063782439,655.0356737281822,686.6956097124402,680.8956511002515,479.1147837811368,312.0724508279069,191.91406397602827
18,370.03650368059283,683.5851406555934,611.2129990619546,671.229780896464,493.2761019860926,314.26029778784556,196.55514265050437
19,369.50661818818736,702.3025377213359,722.9074582477175,657.8272848670935,496.6371445726717,329.1909709658437,197.71267423591087
20,361.8426043305268,662.9966356063608,700.2809409770756,713.3205858113334,478.56569555351876,309.35290593185323,190.98685680361646
21,396.0996721217752,683.6860134654119,676.5331515461666,701.7210816599273,483.4882270374059,314.4227720278633,198.94353707110977
22,383.4021174071535,668.5032485731381,697.9843822159357,717.3636942097515,459.08170618182857,295.1004240972109,213.62149160108316
23,396.5489139857688,659.6433430036398,611.6572716292214,698.4394891549641,518.1288320749852,327.1314049949679,186.634961166966
24,409.85954410538346,689.3084517101569,630.8249575902956,664.6486926422143,497.08395332236904,319.18660012801246,203.9065335154296
25,391.9611175443066,714.7599357293927,677.9706178437315,692.6143764100093,513.4049675293045,324.551180800349,206.30918374947927
26,389.60527456801424,690.8874685666868,643.2641813725043,685.6585924263992,534.385879669236,326.4996735326106,194.47307092755497
27,386.26407649800547,648.0235752614326,706.7370138593191,689.8692348581462,501.08596655422036,314.2808593769031,189.48699205982908
28,375.89600639373595,666.2225490911441,636.8339799978431,725.6109043719066,529.7909016644084,322.4773569606132,202.19400896507037
29,378.4066574291796,625.9824283039418,663.6401749962233,648.2034731191534,498.958515888161,339.9631543184086,205.92828872018464
30,408.72479839749934,695.7557229716663,648.9393430753815,680.6913890559151,495.7801332436296,314.51131544116464,201.40748691999607
31,358.69926274078693,679.7988846591509,627.8018777187718,648.9297655572757,509.01332235176693,341.2777528148621,196.73049663596703
32,376.3355122780218,617.6354527062914,658.1184904392516,736.8624408856106,484.03061962889217,306.10774207902864,197.75198514901217
33,393.2780914799257,710.3069579890142,679.2878878707888,670.5529168514012,541.7292066828418,307.0619387320533,199.6186746351821
34,356.53603469638745,649.699297566463,618.6089874035368,651.6765595398715,491.44235531878377,307.916150394911,195.7428483452517
35,364.29313542845597,643.2751943886486,636.454116628721,692.7540225962496,511.1214744503434,314.09526559750094,200.2119925276354
36,385.25779862935974,683.884614527105,612.38680412021,700.082830597379,500.84699884155197,311.775851464212,195.4086916159481
37,385.40257263987485,668.570741101221,672.1999145396998,736.5228548484575,522.1693776859961,324.29422233855075,183.2714336781781
38,390.44715033289106,667.9250188404349,712.1512418003198,719.7552062355362,508.07758605301325,331.84447445271707,195.97502876114507
39,383.28722008204363,724.322157075635,655.2536779617285,677.140254712149,511.6058476069649,327.2181216977926,203.13715370845225
40,392.8345590479122,651.0220799707887,649.9933892369017,683.3621852590143,482.2071100824814,334.6785212095537,201.61914607643058
41,386.1153117220007,681.7621305522248,719.5423015477032,667.4229330957528,552.0968721438086,311.47197903590467,195.07448713812914
42,399.90605571044256,732.1985170980253,647.5356882229879,738.3196763865982,531.3601897764369,337.89542030562865,199.47175958749773
43,392.534832157154,672.6453253551647,624.158789001758,715.3123231402133,485.9014859315371,314.3906331569519,198.14480268308705
44,399.4099835299701,651.2436569805707,617.7952008839864,711.6287772504444,500.00769066994553,297.8187239271785,195.90847105576364
45,391.22517307879343,729.4743854335773,620.1841443760076,709.3091977629563,533.4323359018213,320.5347448178604,200.83441455080884
46,355.2410217165249,632.1829939380863,659.5810594673767,665.3381028514723,477.3398527854221,319.0228071741286,194.4931062248945
47,405.1549781150327,638.3084753601095,635.0610203304277,667.8541387450333,532.8311278833389,307.12541579731874,212.3074817813885
48,397.32016987985395,669.0844413747698,695.9909632359539,716.7465045814098,495.4453691499964,295.0871271109085,187.45340823325313
49,376.724123717761,698.4684770609516,638.5385621335294,651.8475083143264,493.9568628192126,315.63505177473644,198.3272686033173
50,393.0001381485321,662.7199768915759,631.3139211163353,663.0241453873954,520.2471827646037,309.6506663381419,184.9633870975581
51,395.5514492072868,681.1856672217451,682.8177415162831,738.836351295643,512.7213038178446,314.1059270207499,208.64068383132582
52,402.80662536638556,738.8345944007099,708.6017947429372,688.144777297586,538.0697952531189,309.3325128513186,209.49148011137902
53,389.5847512744737,641.295905165279,705.4047530837151,704.3273469269496,491.09846956152774,331.22572786361974,184.44219416129755
54,356.58704247139866,710.0399810406135,644.3296808147107,698.6441877056931,502.0946793648489,297.27197038043005,198.74844427024257
55,405.2043190977127,696.251168328832,654.5119457748096,712.7476350128566,537.6737349492649,305.4619082039591,192.87446697233503
56,410.6003015587412,658.3833633094496,706.368562904428,657.786379700403,508.8167514292302,314.92354282066793,191.40125258648743
57,384.5440827627898,651.0418933437828,662.9954443950619,682.17452807551,496.47158498176464,304.2342258771883,194.00191707183862
58,360.8373192832222,707.1315281338276,723.3738462764801,734.2460476457795,476.77195565124214,325.2284224176019,195.9181974559313
59,389.08930835251823,666.0949831079841,689.7732943002089,705.4382802622727,518.279564292722,322.0894749438965,194.26331178889674
60,388.8515895720097,620.6027907726418,674.4448501828929,665.2599095430113,533.0095845546275,301.280821769436,193.0690945087431
61,390.4331142663817,702.0728775586985,671.475496134477,636.7652023238,540.4676377770934,296.86720191384353,196.00997040114163
62,414.9376117779939,682.2202090602464,620.0013141246413,646.6901741530561,502.2507533778639,315.08626941563773,209.09508507450178
63,365.13882383092164,730.3405863153902,677.6023912509588,705.4022609368218,518.3569996700057,318.54649441546167,193.91213986915045
64,362.31326690270953,653.9989217260515,656.2184966199933,677.8361365866145,475.34588995822077,326.8308739817494,199.34002032236086
65,379.80955572706495,694.2606684419495,672.1558855512401,682.9055856118084,520.6789391034729,305.0413972182253,196.68975804307203
66,387.76959271145824,662.3329526375245,607.1132388886275,703.8340096653344,491.0565623246379,316.9152704450521,189.2078033906275
67,371.84676773319,665.5396936518974,703.5073077586828,691.3850273669855,503.92653728116386,318.9176131326211,204.83212518148403
68,371.2158043122686,685.1315943700816,650.3047802309821,698.1840865965177,533.9587365535535,332.7865230174016,200.5182892590297
69,389.60217330513245,652.8234818654846,657.3761736021506,702.6562955417468,501.20651021864415,331.1172930569421,191.80671028642053
70,368.1664523893876,719.6195528662363,679.5794768965582,668.4070589051623,517.0269277099651,319.1301345641603,193.9378028684199
71,387.0330072120766,662.9042336610136,603.8033781611159,683.276967815407,507.45175086067877,316.10992845367565,200.82646988758972
72,385.7601417633814,686.8807533409789,655.469010884865,624.866651330639,494.77946566206464,334.13946874568654,193.79217750072954
73,395.7157950490042,648.8765798422229,676.6133284686135,667.2355946860562,528.9430588452058,332.5281436795412,201.1839449388156
74,377.7587472029965,730.3904443754888,660.5974478285586,628.1175209927641,496.1036169882142,323.94790197606784,214.36877419375452
75,407.3183138694495,651.3787564216475,684.0267646281652,674.0973282446485,530.8329670550713,303.3551916781998,204.0159608530352
76,375.4218902469966,685.9385656848701,725.1672324426194,652.2339236262272,479.70680243451443,305.14437338625896,189.18408839396494
77,370.69722006206104,696.3607721471316,672.8765888418491,659.8354715293984,485.00467988116543,314.7060503667724,188.44298289833623
78,387.6444641589883,681.3692894085578,659.2345801961758,640.8531296805545,478.6882737584038,308.95663257763266,210.15035447164536
79,378.38150566191456,684.8283942697585,632.5388409581731,676.060351094424,485.819570448122,307.08571493904503,204.47387741218364
80,358.9650656826694,703.8232098437549,703.4592325726023,622.0293503199088,540.1117890398145,303.79107727482403,189.9443649601365
81,405.2509830352536,697.3542294332151,706.9046887838177,721.829336371099,550.2143323839138,322.32268286552664,201.81146600646193
82,391.81849522162133,678.1762201840918,644.1149261498119,699.2238967554238,489.5612027718264,326.1738692645943,203.21549355895564
83,375.181376163559,642.388063314981,615.9586757558443,710.5116993031552,515.6192062931245,324.1336378801087,193.36949643977488
84,402.96368575956853,693.0970789929108,691.6950983555903,678.7413339420787,540.5871323881655,316.47985436255755,179.95419770074713
85,380.4508009202266,693.3954798218997,655.3242706519522,651.5750901944837,532.7028576496937,338.81420216845015,194.82464314225228
86,380.1569592796043,702.6146882891614,634.7684553397653,700.007970235979,523.283770663805,325.26223107325677,202.57834183998634
87,387.9039443123672,682.3852424004393,671.0643375923216,662.0260365707857,480.90695395891794,323.9287291206732,198.3032351202111
88,384.61612129489976,730.376410555371,642.1297044291524,725.8905687197964,483.8120744983634,304.4770352975564,196.1204783059449
89,416.5415678838507,680.8037272010906,658.0312770222431,638.0812419171264,517.1806743418106,300.388793149293,206.0207084547721
90,406.54031801518954,674.4040977248784,668.3310820791133,704.8091846147103,511.25512949124044,326.9026225675547,195.33936505279024
91,395.05846697714253,717.5505951215466,622.9258391272347,718.5385925412385,484.8539806195316,315.71148593706494,193.44501266295845
92,391.2392099050172,651.9687918260589,671.1086210254235,688.719540440496,511.9248983942973,346.00206676472993,207.3609732365885
93,367.37632301727865,731.7344907786256,669.7190818055017,692.2818039942827,512.8379197472477,332.57081849837897,184.72713640454114
94,404.2358733513955,674.0925914215442,666.7708851093308,670.8803888784421,478.0250116822355,323.3381801644813,203.79332301713274
95,386.91987757095035,695.4762927347504,683.3862867323516,668.8600649266106,472.6807867363448,327.2310074293972,200.0235441218718
