,Teslin_DOC / micromolar,Pelly_DOC / micromolar,White+Donjec_DOC/ micromolar,Stewart_DOC / micromolar,Porcupine_DOC / micromolar,Tanana_DOC / micromolar,Koyukuk_DOC / micromolar
0,392.26175967423546,675.9842278255537,671.8129053089851,729.7425832403005,456.8079616924259,327.66022960111843,187.46755731482457
1,388.43736159312476,654.3933578239695,665.9582266012644,719.6570076862835,480.8366767933604,315.13561681900603,192.31194145350076
2,379.83161183505644,664.9058769601457,655.465248078352,645.7179482528043,508.23553301604966,321.72718026395904,198.87062742996756
3,415.0378308994625,678.4663589905587,673.5164286517333,663.6982959166763,495.2694836222387,328.0619152567339,202.47561192890424
4,382.43471582910774,678.3446904331787,669.2960502311523,728.6743809508146,509.1701375154424,289.43526864248486,200.78621670186646
5,386.3750735880834,652.0730142662829,670.6873410106997,658.7097854698512,466.79448762029176,315.9002672878839,196.67210354070644
6,377.51095337407605,686.2795840780607,638.131592029656,673.6870733519708,514.5903890135654,308.39984914208276,196.24822853830557
7,381.4752291698428,688.4720186159722,648.4211899900413,711.3882810938223,512.661630569869,313.6977439211017,198.00023541758074
8,352.78223817643976,677.8252808584007,603.0015530471642,687.1948178104117,491.6247482618365,334.92588061071245,205.91201917417058
9,412.3238193449114,701.4510482527229,639.799308576904,627.5669484652727,502.25610458088636,324.2668185305287,198.84869845439127
10,352.3416532392223,625.2809119344442,674.5764417445599,702.9022523441569,503.99853620763196,328.413635877101,200.76858044173355
11,365.7845982214424,672.3057004143426,647.2313295252023,681.3857343686096,514.1532382461892,323.8574420962939,199.39148382368288
12,373.65076470995797,632.0048172830271,674.0852237499155,691.0789019078512,491.8902729488884,307.3411455024694,188.7146704537811
13,383.5061099829164,729.4771518038976,665.4153815575819,687.6810612799788,493.3271234144047,301.9187446939701,199.49154289632915
14,387.5550368808916,684.8689534291093,669.1695729758098,735.2310516917732,507.2022944264518,322.9976974023751,190.98004635661272
15,373.67737743143954,653.38577299798,645.1506597690429,712.8850641049391,488.4371306900097,341.4553345574857,190.5914430979771
16,356.1641982111441,691.467218946642,690.2201921275973,672.8882654365704,471.5799451787333,315.96829418746455,188.05824921687085
17,402.21148981091835,670.2717855766349,659.7384614236122,698.7955368313279,506.01522703233303,329.77331362979567,201.5488549715351
18,371.03165175325785,695.5501976381158,665.5917805636404,627.7075788965903,498.5814166514194,304.2670041014097,206.24866335059195
19,369.71506202365475,654.2821267505159,625.9678838359471,685.5792946825682,482.4704280489949,298.8473051673966,199.62731488619403
20,402.37676765867764,632.740157803516,716.94315843038,630.0640600771692,538.2970323272147,333.6605936733547,202.3967695792832
21,376.7897546702439,634.878817880513,698.7605949937829,683.9803984802872,510.815506434669,340.97553963619157,183.05455331297014
22,394.112617837407,679.1887632408982,690.6071808043126,671.3868677800589,497.8966529429746,299.9847463616107,196.02339378238696
23,402.8187708784901,634.7590918101056,681.0948420858635,652.1823327172951,491.770284466927,313.0883254279274,202.07794547095494
24,402.51025736950305,712.4039343327363,704.4876864868255,687.9700430376622,522.2570571924482,321.4952824452162,188.7930192903587
25,399.20208398389497,656.8389260371706,641.7300832012047,679.0980229910815,516.3307850169142,333.2832977655518,215.2762009506418
26,367.35494878820094,679.8086524678633,628.2515939676274,616.7956715886222,524.4089450198479,316.54970998256067,189.98563657409363
27,385.17579559547255,626.3738593178157,664.5671449319937,643.5426840985884,521.1759103119294,291.87901954656445,209.85369640308897
28,415.98426326640265,694.1194104363889,652.0358213228627,652.8980396437981,517.9080491659491,325.2412063608788,181.52717956687448
29,378.78753266479265,649.1660279697127,664.2895903818124,683.4537260213326,479.60398558638025,305.4992308859341,196.92389903195948
30,380.85271863443734,721.7739626884984,679.8960178514583,694.6522369093889,478.8013120766736,323.21596890154893,215.79642384981548
31,403.23894662173353,668.2756210042296,672.3877025136067,703.1608956618079,532.5926822976089,314.1954625272089,202.99970997710088
32,363.9852836272273,655.0914802793553,662.9732136580345,626.7958905577402,509.89676471377936,295.17225772470414,182.101000572976
33,389.2605842166501,627.321619270577,675.5067893358497,674.1941788779867,484.0417893906823,322.83651328408365,188.54971845921324
34,398.780255553009,639.0302136841831,687.4388808061287,673.8669696197147,490.75116519213003,333.4244851600281,200.19099898938228
35,384.6287105698557,704.2684075126502,640.3883335721995,691.0213222153596,505.4876477683134,328.43965925481893,214.20571553785462
36,387.63645384963274,660.6146959585844,626.6674764269882,649.1316486915898,489.70386220239106,338.3092602492075,199.7098829636651
37,381.6353566901313,710.4776517141214,642.6604354599214,674.4354527325524,481.14047716149213,293.9323034181661,195.79637785846617
38,382.6714868689746,677.2698342555357,642.2562802862428,648.7771771703524,539.7832969971506,306.5395301357298,212.199192158848
39,387.47278760440537,668.1495224913963,671.9069272948,722.111887664913,508.303231033548,328.6146395287726,208.24286632265012
40,384.86836224960155,677.1739612693254,690.5879100677855,660.0810822386554,491.7011942301655,315.08313106097654,195.3291744414772
41,364.2216753139846,701.5852249755596,649.1621089012303,724.4812877910214,487.7301179632292,311.89944609400055,200.72844300702403
42,418.92785074153204,690.341999021304,643.0591370093458,677.1224597443105,523.0877294641645,329.35536375407094,193.37888743006056
43,380.7273161065259,707.8291947960249,664.234661310384,699.3884711798256,529.5132344495602,312.5420601008289,208.32142253780654
44,371.4659359076802,641.1042635015252,654.1741556936662,708.6384535107743,460.98861117543254,317.89472003822624,183.9216464688614
45,361.5578606067439,678.64021269531,675.1695098377869,634.2705298451708,500.1749354354749,296.19518831036555,207.4205583534516
46,376.1955535661665,685.9428984562924,684.8174932631298,663.0759835605851,539.3883176354501,325.89451684201765,188.65959275355445
47,373.1531477023251,680.6022618251552,604.7369581445664,675.3504248314059,491.09483645582475,298.1294636232585,197.97430679122044
48,379.7557432431638,700.0638340874906,636.7051107135887,696.9775267375555,481.7167469867951,324.12143211812537,212.23209050510843
49,378.04360649190556,671.0933974654224,696.7807215379543,670.4516631576448,544.1860385188701,293.7539054663003,196.09333255154155
50,367.0732674986672,680.8276838208935,632.1387526198774,656.3421869742076,485.91840155936313,310.24139099098886,194.71417624074797
51,381.88824591077963,676.6386534903548,652.1400145479962,648.7404506643545,503.28955585843363,308.6949582266619,197.55201948720537
52,387.8295872085459,729.5897276147284,674.1422689455944,709.5188740135641,520.7501836542931,327.0660176731405,190.7031246687875
53,384.11734757686065,673.5336184672494,663.8018033734318,687.1230322482281,507.0379285699828,326.39520570770037,200.33965509870103
54,407.34813340807204,656.4429008645785,650.9284696276674,708.0499264135996,529.5575928662197,316.7572173280913,189.5880737129422
55,386.7000225795045,681.6953686159003,673.8855624420249,697.2122261286747,526.0912624595068,326.4167490054859,195.20108263257552
56,399.48978500692476,720.4974362359249,648.8963786800064,693.5889367946239,513.9992407185166,306.23255082726376,193.2754487845503
57,407.2523479874822,666.1473461617522,630.2945956900724,663.9485880665853,505.5761914075097,307.52841360518755,193.96631513471817
58,396.7656519576841,660.8095680458783,646.4110801845723,709.5907646511151,505.40138551203955,299.8675043156746,199.18641345339412
59,412.2489058910413,681.0620355284269,647.1251116424526,706.4995020500335,537.4494919297456,331.79372220612095,209.91714764733655
60,365.24752720044836,705.0499773403891,633.1721436383668,667.241244341977,522.5180385383292,315.7138667971812,205.3688989792845
61,405.9544516591828,689.62999067927,663.145250530155,698.6188692907513,511.6144524651821,289.8784724670035,185.23068080131912
62,382.0651034269921,681.4951994309189,659.9763268120452,706.379654789574,535.9668190435189,306.9277355661924,196.30254865879152
63,401.705275385553,672.1160875388468,639.8579210731873,637.4769276234584,518.3909813296465,308.15987746055936,189.05056256245305
64,383.6295743340532,698.1758578592298,662.6498841682843,687.8199381094533,514.5336884091317,308.59390496204816,179.77058665771804
65,371.54813097611844,697.5185446169642,634.2401887475688,653.2562749233896,538.6350009003394,287.8992624075405,191.13843775475908
66,368.7990330548004,706.4349355687518,700.616580054589,680.8303197521975,503.5222886084831,312.3680070520947,200.2665697027606
67,383.077725189749,682.2267531887463,638.4373317988893,679.2414417915465,466.85212695985285,303.1720138467892,180.22004990118373
68,416.40481946643825,696.6088917168845,667.4098821100835,689.0294186429749,510.41564172966554,317.94345115770943,190.71926910028935
69,384.4854402137099,690.052562977212,651.4120731630552,737.4857039861503,494.9356091889833,307.25226500876147,199.5819553593575
70,379.84590114392205,714.4632550669556,615.5280410217064,663.3951356566406,502.08459615753634,312.91700945655583,196.43159562098148
71,385.68252875635324,679.4889654031034,678.9361386801066,661.3953804116071,526.9353396550094,333.2099755665878,201.96187086905962
72,365.279926439365,725.5007807799202,670.9239545739821,678.4372681691136,528.1151249857089,328.33716641117485,191.06552269734405
73,414.60221496219356,700.1278202929602,712.8527503881168,666.4046052310198,507.29273275075803,316.42808988748493,201.3481030088017
